cardId,setSeries,idInSetSeries,icon,backIcon,name,versionName,color,cost,cardType,classification,willpower,strength,loreValue,rarity,inkwellFlag,vanillaFlag,bodyguardFlag,challengerFlag,evasiveFlag,recklessFlag,resistFlag,rushFlag,shiftFlag,singerFlag,singTogetherFlag,supportFlag,wardFlag,effectText,flavorText
4061,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,061,,,Second Star to the Right,右から2番目の星,2_amethyst,10,3_action・song,歌,0,0,0,3_rare,1,0,0,0,0,0,0,0,0,0,2,0,0,合唱１０（あなたやあなたのチームメイトのキャラクターをコストの合計が１０以上になるように好きな数することでこの歌をコストを支払わずに歌える。）プレイヤー１人を選び、そのプレイヤーはカードを５枚引く。,私の道を やさしく 教えて
4062,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,062,,,緊急プランGO！,-,2_amethyst,1,2_action,-,0,0,0,1_common,1,0,0,0,0,0,0,2,0,0,0,0,0,キャラクター１体を選び、そのキャラクターはこのターン、突進を得る。（突進を持つキャラクターはプレイされたターンにチャレンジできる。）,-
4063,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,063,,,アースラの計画,-,2_amethyst,3,2_action,-,0,0,0,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,各対戦相手は自分のキャラクター１体を選び、エグザートする。それらのキャラクターはそれらのプレイヤーの次のターンの始めにレディしない。,「王冠とトライデントが揃った今、あたしたちは無敵だよ！」
4064,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,064,,,神秘の薔薇,-,2_amethyst,2,4_item,-,0,0,0,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,カラミティからの解放 このアイテムを退場させる ： 《野獣》という名前のキャラクター１体を選び、このターン、+２する。あなたの場に《ベル》という名前のキャラクターがいるなら、キャラクター１体を選び、そのキャラクターからダメージ・カウンターを３つまで、選んだ対戦相手のキャラクター１体に移動する。,野獣を癒す最後の望みはインクに包まれていました。手が尽きたベルはとうとうその薔薇に手を伸ばしました…
4065,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,065,,,薔薇のランタン,-,2_amethyst,2,4_item,-,0,0,0,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,神秘の花弁 ，２ ： キャラクター１体を選び、そのキャラクターからダメージ・カウンター１つを、選んだ対戦相手のキャラクター１体に移動する。,変化した薔薇は瞬く間に野獣の傷を癒しました。しかしどんなに優しさに満ちた魔法であっても、そこには必ず代償が伴うのです。
4066,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,066,,,トリトン王のトライデント,-,2_amethyst,2,4_item,-,0,0,0,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,力の象徴 このアイテムを退場させる ： キャラクター１体を選び、このターン、あなたの手札にあるカードと同じ数だけ+１する。,「想像してごらんよ、こんな力が悪の手に落ちでもしたらどうなることか…」― アースラ
4067,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,067,,,マドリガル家のおうち,カシータ,2_amethyst,1,5_location,-,6,0,0,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,私たちの家 あなたのターン開始時、ここにあなたのキャラクターがいるなら、ロアを１つ得る。,-
4068,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,068,,,アースラの隠れ家,嵐の目,2_amethyst,3,5_location,-,6,0,1,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,ぬるぬるの通路 ここにいるキャラクター１体がチャレンジ中に退場するたび、そのカードをあなたの手札に戻してもよい。力の座 ここにいる《アースラ》という名前のキャラクターは+１される。,-
4069,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,069,,,クリキー,幸運のコオロギ,3_emerald,5,1_character,ストーリーボーン・仲間,4,3,3,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,縁満幸朗喜 このキャラクターをプレイしたとき、あなたの他のキャラクター全員はこのターン、+３される。,彼がそばにいるとわかるだけで、みんなはいい気分になる。
4070,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,070,,,ディアブロ,忠実なる使い魔,3_emerald,3,1_character,フラッドボーン・仲間,2,2,1,5_legendary,1,0,0,0,2,0,0,0,2,0,0,0,0,変身 ： アクション・カードを１枚捨てる（アクション・カードを１枚捨てることであなたの《ディアブロ》の上にこのカードをプレイしてもよい。）回避（このキャラクターには回避を持つキャラクターだけがチャレンジできる。）遠くまで飛んでお行き このキャラクターがエグザートしている間、対戦相手のターンにそのプレイヤーがカードを１枚引くたび、カードを１枚引いてもよい。,-
4071,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,071,,,ディアブロ,マレフィセントのスパイ,3_emerald,1,1_character,ストーリーボーン・仲間,2,1,1,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,見張りガラス このキャラクターをプレイしたとき、各対戦相手の手札を見てもよい。,「海の魔女を見張っておくれ。何もかも報告するんだよ」― マレフィセント
4072,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,072,,,グンター,インテリアデザイナー,3_emerald,4,1_character,ドリームボーン・仲間,3,3,2,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,悲しげな子犬の目 このキャラクターがチャレンジされて退場したとき、各対戦相手は自分のキャラクター１体を選び、そのカードのプレイヤーの手札に戻す。,「この隠し扉を隠さなきゃならんとは。部屋全体をまとまった印象にしてくれてるのに！」
4073,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,073,,,ガス,チーズのチャンピオン,3_emerald,2,1_character,ストーリーボーン・仲間,3,2,1,1_common,1,1,0,0,0,0,0,0,0,0,0,0,0,-,チーズのことなら彼におまかせ！
4074,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,074,,,ハデス,ダブル・ディーラー,3_emerald,4,1_character,ストーリーボーン・ヴィランズ・神格,3,3,1,5_legendary,1,0,0,0,0,0,0,0,0,0,0,0,0,取引だ ，あなたの他のキャラクター１体を退場させる ： 退場させたキャラクターと同じ名前のキャラクター１枚をコストを支払わずにプレイする。,-
4075,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,075,,,ヘイヘイ,トンマなニワトリ,3_emerald,3,1_character,ストーリーボーン・仲間,3,2,2,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,たっぷり食って太れよ このキャラクターをプレイしたとき、いずれかの対戦相手のインクウェルにあるカードがあなたより多いなら、あなたのデッキの一番上のカードをインクウェルにエグザートかつ裏向きで置いてもよい。,-
4076,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,076,,,ヘラ,神々の女王,3_emerald,3,1_character,ストーリーボーン・女王・神格,3,1,2,3_rare,1,0,0,0,2,0,0,0,0,0,0,0,2,魔除（対戦相手はチャレンジ以外でこのキャラクターを選べない。）守りの女神 あなたの《ゼウス》という名前のキャラクターは魔除を得る。あなたは真のヒーローよ あなたの《ヘラクレス》という名前のキャラクターは回避を得る。（回避を持つキャラクターには回避を持つキャラクターだけがチャレンジできる。）,-
4077,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,077,,,ジャック,チームのチャレンジャー,3_emerald,3,1_character,ストーリーボーン・仲間,4,1,2,1_common,1,0,0,0,0,2,0,0,0,0,0,0,0,こっそり頂き このキャラクターをプレイしたとき、対戦相手のキャラクター１体を選び、そのキャラクターはそれのプレイヤーの次のターンの間、暴勇を得る。（暴勇を持つキャラクターはクエストできず、可能ならチャレンジする。）,チームワークがチーズのワクワクを生み出すんだ。
4078,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,078,,,ジャスミン,砂漠の女戦士,3_emerald,5,1_character,ドリームボーン・ヒーロー・プリンセス,3,3,2,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,巧妙なる戦術 このキャラクターをプレイしたとき、またはこれがチャレンジされるたび、各対戦相手はカードを１枚選んで捨てる。,-
4079,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,079,,,メグ,魅惑の皮肉屋,3_emerald,3,1_character,ストーリーボーン・仲間,6,3,2,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,妖しい取引 このキャラクターをプレイしたとき、カードを１枚選んで捨てないかぎり、これを退場させる。,愛には、いつも裏があるのよ。
4080,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,080,,,メグ,素直になれた,3_emerald,5,1_character,ストーリーボーン・仲間,4,4,2,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,2,魔除（対戦相手はチャレンジ以外でこのキャラクターを選べない。）人は恋をすると我を忘れるの あなたが《ヘラクレス》という名前のキャラクターをプレイするたび、このキャラクターをレディしてもよい。,-
4081,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,081,,,ペイン,不死身の子分,3_emerald,3,1_character,ストーリーボーン・仲間,4,2,2,2_uncommon,1,1,0,0,0,0,0,0,0,0,0,0,0,-,「お言いつけになられたことはちゃ～んと片付けましたしテーベで一日中戦車にニセ違反切符を切ったり洗濯物を盗んだりなんて絶対にしてませんです、はい！」
4082,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,082,,,パニック,不死身の子分,3_emerald,4,1_character,ストーリーボーン・仲間,3,3,2,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,参りましたです！ このキャラクターがエグザートしている間、あなたの場に《ペイン》という名前のキャラクターがいるなら、あなたのヴィランズ・キャラクターはチャレンジされない。,「例のアレの件はもうバッチリ片付けました、ボス。問題とかまったくなくて、とにかく順調でした！」
4083,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,083,,,ペガサス,雲の競走馬,3_emerald,5,1_character,フラッドボーン・仲間,3,3,2,2_uncommon,1,0,0,0,2,0,0,0,2,0,0,0,0,変身３（３を支払うことであなたの《ペガサス》の上にこのカードをプレイしてもよい。）回避（回避を持つキャラクターには回避を持つキャラクターだけがチャレンジできる。）乗って！ このキャラクターをプレイしたとき、それに変身を使ったなら、あなたのキャラクター全員はあなたの次のターンの始めまで、回避を得る。,-
4084,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,084,,,ペガサス,ヘラクレスへの贈り物,3_emerald,1,1_character,ストーリーボーン・仲間,1,1,1,1_common,1,0,0,0,2,0,0,0,0,0,0,0,0,回避（このキャラクターには回避を持つキャラクターだけがチャレンジできる。）,「ペガサスと名付けよう。お前の馬だ…」― ゼウス
4085,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,085,,,ピート,生まれた日からウソが得意,3_emerald,2,1_character,ドリームボーン・ヴィランズ・銃士,3,2,1,4_superrare,1,0,0,0,0,0,0,0,0,0,0,0,0,お前をブッ飛ばす！ このキャラクターが５以上である間、これがクエストするたび、２以下のキャラクター１体を選び、そのキャラクターのプレイヤーの手札に戻す。,-
4086,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,086,,,ピート,意地悪なやつ,3_emerald,4,1_character,ストーリーボーン・ヴィランズ・銃士,5,1,2,2_uncommon,1,1,0,0,0,0,0,0,0,0,0,0,0,-,ミニー「無礼は許しませんよ！」ピート「そうか。だけど王冠をいただく計画は邪魔させないぞ」
4087,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,087,,,フィリップ王子,敵を打ち破る者,3_emerald,9,1_character,フラッドボーン・ヒーロー・プリンス,6,6,3,4_superrare,1,0,0,0,2,0,0,0,2,0,0,0,0,変身６（６を支払うことであなたの《フィリップ王子》の上にこのカードをプレイしてもよい。）回避（このキャラクターには回避を持つキャラクターだけがチャレンジできる。）真実の剣よ空を宙べ このキャラクターをプレイしたとき、ダメージを受けている対戦相手のキャラクター全員を退場させる。,-
4088,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,088,,,フィリップ王子,森の番人,3_emerald,4,1_character,ドリームボーン・ヒーロー・プリンス,4,3,2,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,2,輝く道しるべ あなたの他のヒーロー・キャラクターは魔除を得る。（対戦相手はチャレンジ以外で魔除を持つあなたのキャラクターを選べない。）,彼にはどんな脅威からも仲間を守る準備ができている。
4089,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,089,,,運命の三女神,目玉はひとつ,3_emerald,1,1_character,ストーリーボーン・仲間,1,2,1,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,すべてお見通しだよ このキャラクターをプレイしたとき、各対戦相手のデッキの一番上のカードを見る。,「なぁんでもわかるのさぁ」― ラケシス
4090,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,090,,,ミューズ,アートとヒーローの専門家,3_emerald,4,1_character,ストーリーボーン・仲間,4,2,1,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,2,魔除（対戦相手はチャレンジ以外でこのキャラクターを選べない。）ゴスペル・トゥルース あなたが歌をプレイするたび、２以下のキャラクター１体を選び、そのキャラクターのプレイヤーの手札に戻してもよい。,-
4091,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,091,,,トール,フローリスト,3_emerald,5,1_character,ドリームボーン・仲間,7,4,1,1_common,1,1,0,0,0,0,0,0,0,0,0,0,0,-,特技はフラワーアレンジメント生けたお花は豪華絢爛誰もがお店を訪れんと列もできない大混乱
4092,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,092,,,ゼウス,ミスター稲妻,3_emerald,3,1_character,ストーリーボーン・王様・神格,5,0,2,4_superrare,1,0,0,0,0,0,0,0,0,0,0,0,0,やり投げ練習  このキャラクターが他のキャラクター１体にチャレンジするたび、キャラクター１体を選び、これはこのターン、そのキャラクターのと同じ数だけ+１される。,「ハッハー！さーて、父の技をよく見てろ！」
4093,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,093,,,ひらり！,-,3_emerald,2,2_action,-,0,0,0,1_common,1,0,0,0,2,0,0,0,0,0,0,0,2,キャラクター１体を選び、そのキャラクターはあなたの次のターンの始めまで、魔除と回避を得る。（対戦相手はチャレンジ以外で魔除を持つあなたのキャラクターを選べない。回避を持つキャラクターには回避を持つキャラクターだけがチャレンジできる。）,「ハズレだドチクショー！」
4094,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,094,,,魔法薬の調合,-,3_emerald,2,2_action,-,0,0,0,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,以下から１つを選ぶ。・アイテム１つを選び、退場させる。・ダメージを受けているキャラクター１体を選び、２ダメージを与える。,-
4095,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,095,,,Under the Sea,アンダー・ザ・シー,3_emerald,8,3_action・song,歌,0,0,0,3_rare,1,0,0,0,0,0,0,0,0,0,2,0,0,合唱８（あなたやあなたのチームメイトのキャラクターをコストの合計が８以上になるように好きな数することでこの歌をコストを支払わずに歌える。）対戦相手の２以下のキャラクター全員を、好きな順番でそれらのプレイヤーのデッキの一番下に置く。,周りをみてごらん この海の底 なんて素敵な世界だ これ以上 何を望む？
4096,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,096,,,アースラの策略,-,3_emerald,1,2_action,-,0,0,0,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,各対戦相手はカードを１枚選んで捨ててもよい。そうしなかった対戦相手と同じ数のカードを引く。,「このあたしを裏切るなんて、よくも！」そう叫びながら、アースラはもう一人のグリマーに飛びかかった。
4097,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,097,,,We Don’t Talk About Bruno,秘密のブルーノ,3_emerald,5,3_action・song,歌,0,0,0,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,（コスト５以上のキャラクターはすることでこの歌をコストを支払わずに歌える。）キャラクター１体を選び、そのキャラクターのプレイヤーの手札に戻し、その後そのプレイヤーはカードを１枚ランダムに選んで捨てる。,予言が運命を決める！
4098,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,098,,,隠されしインクキャスター,-,3_emerald,2,4_item,-,0,0,0,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,真新しいインク このアイテムをプレイしたとき、カードを１枚引く。想像以上の宝物 あなたの手札にあるカードは{C}を持つものとして扱う。,「まるでずっとここにあったみたいだね」― フランダー
4099,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,099,,,サインされた契約書,-,3_emerald,2,4_item,-,0,0,0,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,細かい注意書き 対戦相手が歌をプレイするたび、カードを１枚引いてもよい。,「喜んで助けてあげたいのよもちろん、だけど、ちょっとした契約上の問題があってね…」―アースラ
4100,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,100,,,ビジョンの石板,-,3_emerald,3,4_item,-,0,0,0,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,明かされた危機 あなたのターン開始時、対戦相手のいずれかのキャラクターがダメージを受けているなら、ロアを１つ得る。袋のネズミ！ ダメージ・カウンターは取り除かれない。,「ブルーノおじさん！彼に何が起きてるの？助けなきゃ！」― ミラベル
4101,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,101,,,隠された入り江,静かな隠れ家,3_emerald,1,5_location,-,6,0,0,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,活力の水域 ここにいるキャラクターは+１と+１される。,「フランダー、ここって最高じゃない！早く探検したくてたまらないわ」 —アリエル
4102,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,102,,,アースラの庭,不幸せものだらけ,3_emerald,4,5_location,-,7,0,1,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,希望を捨てよ ここにエグザートしているキャラクターがいる間、対戦相手のキャラクターは-１される。,-
4103,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,103,,,野獣,手負いの獣,4_ruby,3,1_character,ストーリーボーン・ヒーロー・プリンス,6,2,2,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,痛いぞ！ このキャラクターは４ダメージを負って場に出る。,野獣を苦しめ続ける耐え難い痛みは、傷の深さではなく、不気味な病疫が原因でした。
4104,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,104,,,ベンジャ,大胆な団結主義者,4_ruby,4,1_character,ストーリーボーン・導き手・王様,3,5,1,1_common,1,1,0,0,0,0,0,0,0,0,0,0,0,-,「我らはともに力を合わせ、カラミティになったものを治療しなければ」
4105,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,105,,,ファ・ズー,ムーランの父,4_ruby,2,1_character,ストーリーボーン・導き手,4,0,1,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,戦の古傷 このキャラクターはチャレンジできない。家長  ： 《ムーラン》という名前のキャラクター１体を選び、レディする。そのキャラクターはこのターン、クエストできない。,陛下に命を捧げます。
4106,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,106,,,フリン・ライダー,薄情者,4_ruby,2,1_character,ストーリーボーン・ヒーロー・プリンス,2,2,1,4_superrare,1,0,0,0,0,0,0,0,0,0,0,0,0,ギリギリの活路 あなたのターン開始時、あなたの場に対戦相手の各キャラクターよりの大きいキャラクターがいるなら、ロアを３つ得る。,「みんな忙しそうだな…このロアは俺が見張っとくよ」
4107,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,107,,,グーフィー,スーパーグーフ,4_ruby,4,1_character,ストーリーボーン・ヒーロー,4,2,1,3_rare,1,0,0,0,0,0,0,2,0,0,0,0,0,突進（このキャラクターはプレイされたターンにチャレンジできる。）スーパーピーナッツパワー このキャラクターが他のキャラクター１体にチャレンジするたび、ロアを２つ得る。,グーフと共にあらんことを。
4108,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,108,,,ヘラクレス,不器用な小僧,4_ruby,3,1_character,ストーリーボーン・ヒーロー・プリンス,3,3,1,1_common,1,0,0,0,0,0,0,2,0,0,0,0,0,突進（このキャラクターはプレイされたターンにチャレンジできる。）,「ナイスキャッチ、ヘボクレスめ」― 村の少年
4109,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,109,,,ヘラクレス,大胆不敵なデミゴッド,4_ruby,5,1_character,ストーリーボーン・ヒーロー・プリンス,3,7,0,2_uncommon,1,0,0,0,0,2,0,2,0,0,0,0,0,突進（このキャラクターはプレイされたターンにチャレンジできる。）暴勇（このキャラクターはクエストできず、可能ならチャレンジする。）,-
4110,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,110,,,カーン,愛馬,4_ruby,2,1_character,ストーリーボーン・仲間,2,3,1,2_uncommon,1,1,0,0,0,0,0,0,0,0,0,0,0,-,影の如く静か 風を越える速さ勇猛なるカーン 天下無双の駿馬
4111,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,111,,,リー・シャン,将軍の息子,4_ruby,1,1_character,ストーリーボーン・ヒーロー,2,2,1,1_common,1,1,0,0,0,0,0,0,0,0,0,0,0,-,彼の訓練は比類なきものだったが、この戦いを乗り切るのにものを言ったのは、その勇気だった。
4112,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,112,,,リー・シャン,勇猛なる将軍,4_ruby,3,1_character,フラッドボーン・ヒーロー,2,3,1,2_uncommon,1,0,0,0,0,0,0,0,2,0,0,0,0,変身 ： キャラクター・カードを１枚捨てる（キャラクター・カードを１枚捨てることであなたの《リー・シャン》の上にこのカードをプレイしてもよい。）皆、俺に続け！ あなたの４以上のキャラクターは+１される。,-
4113,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,113,,,ルミエール,灯火の友,4_ruby,2,1_character,ドリームボーン・仲間,2,2,1,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,熱弁 あなたの他のキャラクターは+１される。,「侵略者どもが門まで迫っているぞ、諸君！我々の勇姿を見せつける時が来たのだ！」
4114,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,114,,,ムーラン,精鋭弓手,4_ruby,6,1_character,フラッドボーン・ヒーロー・プリンセス,6,2,2,5_legendary,1,0,0,0,0,0,0,0,2,0,0,0,0,変身５直射手 このキャラクターをプレイしたとき、それに変身を使ったなら、これはこのターン、+３される。三重矢 あなたのターンの間、このキャラクターがチャレンジ中に他のキャラクター１体にダメージを与えるたび、その２体以外のキャラクターを２体まで選び、それらのキャラクターに同じ数のダメージを与える。,-
4115,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,115,,,ムーラン,カラミティの仇,4_ruby,2,1_character,ストーリーボーン・ヒーロー・プリンセス,3,1,1,2_uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,光輝奮闘 あなたがアクションをプレイするたび、このキャラクターはこのターン、+２される。,アースラの使者は逃げ去った。どす黒いインクの触手を痕に残して。
4116,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,116,,,ムーラン,負傷兵,4_ruby,1,1_character,ストーリーボーン・ヒーロー・プリンセス,3,2,1,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,戦傷 このキャラクターは２ダメージを負って場に出る。,彼女は決して諦めない。
4117,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,117,,,ナマーリ,ファングを継ぐもの,4_ruby,3,1_character,ストーリーボーン・ヴィランズ・プリンセス,3,2,1,3_rare,1,0,0,0,0,0,0,0,0,0,0,0,0,二刀流 あなたのターンの間、このキャラクターがチャレンジ中に他のキャラクター１体にダメージを与えるたび、その２体以外のキャラクター１体を選び、そのキャラクターに同じ数のダメージを与えてもよい。,-
4118,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,118,,,ネッソス,河の番人,4_ruby,6,1_character,ストーリーボーン・ヴィランズ,5,7,2,2_uncommon,1,1,0,0,0,0,0,0,0,0,0,0,0,-,彼は海の魔女の使いのウツボたちをすげなく追い返した。魔女の助けなどなくても、トラブルならいくらでも起こせるからである。
4119,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,119,,,ノイ,アクロバット赤ちゃん,4_ruby,4,1_character,ストーリーボーン・仲間,4,4,1,4_superrare,1,0,0,0,0,0,0,0,0,0,0,0,0,ファンシーフットワーク あなたがアクションをプレイするたび、このキャラクターはこのターン、チャレンジによってダメージを受けない。,幸運は勇者を好む…どんなに小さくても。
4120,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,120,,,ペガサス,空を翔ける馬,4_ruby,2,1_character,ストーリーボーン・仲間,1,3,1,1_common,1,0,0,0,2,0,0,0,0,0,0,0,0,回避（このキャラクターには回避を持つキャラクターだけがチャレンジできる。）,「彼はジグにもザグにも飛べるんだぞ。他に何が必要なんだ？」― フィル
4121,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,121,,,ラーヤ,勇猛なる守り手,4_ruby,3,1_character,ストーリーボーン・ヒーロー・プリンセス,3,3,1,4_superrare,1,0,0,0,0,0,0,0,0,0,0,0,0,私を怒らせないで このキャラクターが他のキャラクター１体にチャレンジするたび、あなたの場の、ダメージを受けている他のキャラクターと同じ数のロアを得る。,「1人で戦うつもり？」― シスー
4122,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,122,,,ラーヤ,龍の石の守り人,4_ruby,4,1_character,ストーリーボーン・ヒーロー・プリンセス,3,3,2,1_common,1,0,0,0,0,0,0,0,0,0,0,0,0,みんな心をひとつに このキャラクターをプレイしたとき、ロケーションにいるあなたのキャラクター１体を選び、レディする。そのキャラクターはこのターン、クエストできない。,「敵が多すぎる、私1人じゃ勝てない。でも、私たちなら！」
4123,04_ＵＲＳＵＬＡ’Ｓ　ＲＥＴＵＲＮ　逆襲のアースラ,123,,,シスー,大胆不敵な来訪者,4_ruby,3,1_character,ストーリーボーン・ヒーロー・神格・ドラゴン,1,1,1,2_uncommon,1,0,0,0,2,0,0,0,0,0,0,0,0,回避（このキャラクターには回避を持つキャラクターだけがチャレンジできる。）燃え上がろうぜ！ このキャラクターをプレイしたとき、対戦相手の１以下のキャラクター１体を選び、退場させる。,「大丈夫だって、最悪でもそんなヒドイことになりゃしないでしょ？」
